caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
20131003,-0.008983,-0.008985,-0.009071,-0.009081,15403251500.00,500,15542908000.00,500,1678.66,-0.008979
20131004,0.006997,0.006955,0.008161,0.008138,15510379500.00,500,15403251500.00,500,1690.50,0.007053
20131007,-0.008653,-0.008657,-0.009239,-0.009240,15376102100.00,500,15510379500.00,500,1676.12,-0.008506
20131008,-0.011835,-0.012129,-0.012792,-0.012909,15189591300.00,500,15376102100.00,500,1655.45,-0.012332
20131009,0.000665,0.000568,0.000488,0.000389,15198228300.00,500,15189591300.00,500,1656.40,0.000574
20131010,0.021999,0.021847,0.021992,0.021908,15530266400.00,500,15198228300.00,500,1692.56,0.021830
20131011,0.006247,0.006241,0.006566,0.006556,15627103600.00,500,15530266400.00,500,1703.20,0.006286
20131014,0.004028,0.004028,0.003285,0.003285,15690075900.00,500,15627103600.00,500,1710.14,0.004075
20131015,-0.007049,-0.007052,-0.008743,-0.008745,15579427100.00,500,15690075900.00,500,1698.06,-0.007064
20131016,0.013931,0.013823,0.013639,0.013610,15794993800.00,500,15579427100.00,500,1721.54,0.013828
20131017,0.006748,0.006699,0.008712,0.008672,15900831700.00,500,15794993800.00,500,1733.15,0.006744
20131018,0.006599,0.006575,0.005303,0.005288,16005471100.00,500,15900831700.00,500,1744.50,0.006549
20131021,0.000049,0.000036,-0.000626,-0.000642,16004292300.00,500,16005471100.00,500,1744.66,0.000092
20131022,0.005811,0.005811,0.006880,0.006880,16097314100.00,500,16004292300.00,500,1754.67,0.005738
20131023,-0.004769,-0.004782,-0.005619,-0.005645,16020394300.00,500,16097314100.00,500,1746.38,-0.004725
20131024,0.003382,0.003369,0.002978,0.002959,16074326700.00,500,16020394300.00,500,1752.07,0.003258
20131025,0.004538,0.004538,0.005143,0.005143,16147066600.00,500,16074326700.00,500,1759.77,0.004395
20131028,0.001408,0.001401,0.000552,0.000530,16169717800.00,500,16147066600.00,500,1762.11,0.001330
20131029,0.005638,0.005574,0.006195,0.006123,16252986500.00,500,16162915500.00,500,1771.95,0.005584
20131030,-0.004725,-0.004802,-0.006333,-0.006485,16174597500.00,500,16252986500.00,500,1763.31,-0.004876
20131031,-0.003629,-0.003705,-0.002773,-0.002882,16084261800.00,500,16174597500.00,500,1756.54,-0.003839
20131101,0.002812,0.002805,0.003084,0.003056,16128939500.00,500,16084261800.00,500,1761.64,0.002903
20131104,0.003611,0.003602,0.005386,0.005364,16187301800.00,500,16128939500.00,500,1767.93,0.003571
20131105,-0.002643,-0.002749,-0.003912,-0.004013,16142761600.00,500,16187301800.00,500,1762.97,-0.002806
20131106,0.004945,0.004397,0.002607,0.002398,16213455100.00,500,16142761600.00,500,1770.49,0.004266
20131107,-0.013047,-0.013266,-0.014449,-0.014569,15998367100.00,500,16213455100.00,500,1747.15,-0.013183
20131108,0.013383,0.013368,0.013270,0.013220,16212262600.00,500,15998367100.00,500,1770.61,0.013428
20131111,0.000868,0.000868,0.001492,0.001492,16226327200.00,500,16212262600.00,500,1771.89,0.000723
20131112,-0.002210,-0.002278,-0.002352,-0.002411,16189346800.00,500,16226327200.00,500,1767.69,-0.002370
20131113,0.008407,0.008112,0.009195,0.008832,16326389400.00,500,16195019800.00,500,1782.00,0.008095
20131114,0.005032,0.004848,0.005095,0.004980,16405542100.00,500,16326389400.00,500,1790.62,0.004837
20131115,0.004164,0.004156,0.004217,0.004189,16473592400.00,500,16405542100.00,500,1798.18,0.004222
20131118,-0.003615,-0.003681,-0.005531,-0.005620,16412919200.00,500,16473592400.00,500,1791.53,-0.003698
20131119,-0.001941,-0.002140,-0.003843,-0.003957,16377793300.00,500,16412919200.00,500,1787.87,-0.002043
20131120,-0.003578,-0.003624,-0.003417,-0.003507,16318436000.00,500,16377793300.00,500,1781.37,-0.003636
20131121,0.008144,0.008073,0.008979,0.008851,16450171300.00,500,16318436000.00,500,1795.85,0.008129
20131122,0.005076,0.004941,0.004246,0.004205,16531801200.00,500,16450171300.00,500,1804.76,0.004961
20131125,-0.001130,-0.001149,-0.002211,-0.002268,16512917500.00,500,16531801200.00,500,1802.48,-0.001263
20131126,0.000306,0.000203,0.000708,0.000556,16516277300.00,500,16512917500.00,500,1802.75,0.000150
20131127,0.002796,0.002551,0.002733,0.002557,16554309400.00,499,16512175400.00,499,1807.23,0.002485
20131129,-0.000704,-0.000746,-0.001650,-0.001679,16530422500.00,500,16558431900.00,500,1805.81,-0.000786
20131202,-0.002526,-0.002569,-0.002461,-0.002521,16484874500.00,500,16531478300.00,500,1800.90,-0.002719
20131203,-0.003192,-0.003245,-0.003200,-0.003241,16431382000.00,500,16484874500.00,500,1795.15,-0.003193
20131204,-0.001071,-0.001370,-0.001059,-0.001290,16408879000.00,500,16431382000.00,500,1792.81,-0.001304
20131205,-0.004448,-0.004479,-0.003984,-0.004084,16335382800.00,500,16408879000.00,500,1785.03,-0.004340
20131206,0.011338,0.011246,0.011356,0.011214,16519084000.00,500,16335382800.00,500,1805.09,0.011238
20131209,0.001871,0.001829,0.001212,0.001143,16546037000.00,500,16515387700.00,499,1808.37,0.001817
20131210,-0.003295,-0.003302,-0.002529,-0.002544,16510633900.00,500,16565326700.00,500,1802.62,-0.003180
20131211,-0.011122,-0.011233,-0.012820,-0.013032,16325176400.00,500,16510633900.00,500,1782.22,-0.011317
20131212,-0.003588,-0.003865,-0.002356,-0.002576,16262086700.00,500,16325176400.00,500,1775.50,-0.003771
20131213,-0.000063,-0.000084,0.001303,0.001258,16260727200.00,500,16262086700.00,500,1775.32,-0.000101
20131216,0.006329,0.006316,0.007406,0.007374,16363237200.00,500,16260727200.00,500,1786.54,0.006320
20131217,-0.003089,-0.003097,-0.001282,-0.001317,16312556700.00,500,16363237200.00,500,1781.00,-0.003101
20131218,0.016609,0.016570,0.014792,0.014708,16584388500.00,500,16312556700.00,500,1810.65,0.016648
20131219,-0.000494,-0.000629,-0.000775,-0.000791,16573963100.00,500,16584388500.00,500,1809.60,-0.000580
20131220,0.005032,0.005032,0.006664,0.006664,16657358300.00,500,16573963100.00,500,1818.32,0.004819
20131223,0.005333,0.005186,0.005102,0.005055,16861472900.00,500,16774486300.00,500,1827.99,0.005318
20131224,0.003015,0.002903,0.003860,0.003668,16910421200.00,500,16861472900.00,500,1833.32,0.002916
20131226,0.004784,0.004782,0.003306,0.003298,16992748800.00,500,16910421200.00,500,1842.02,0.004745
20131227,-0.000212,-0.000416,0.000405,0.000069,16985411700.00,500,16992748800.00,500,1841.40,-0.000337
20131230,-0.000111,-0.000178,0.001169,0.001083,16982404300.00,500,16985411700.00,500,1841.07,-0.000179
20131231,0.003983,0.003921,0.003356,0.003313,17040954800.00,500,16982404300.00,500,1848.36,0.003960
20140102,-0.008595,-0.008732,-0.009618,-0.009646,16892208300.00,500,17040954800.00,500,1831.98,-0.008862
20140103,-0.000275,-0.000315,0.000443,0.000411,16886880900.00,500,16892208300.00,500,1831.37,-0.000333
20140106,-0.002495,-0.002512,-0.003793,-0.003811,16844458500.00,500,16886880900.00,500,1826.77,-0.002512
20140107,0.006090,0.006080,0.006254,0.006244,16946866200.00,500,16844458500.00,500,1837.88,0.006082
20140108,0.000056,-0.000231,0.000924,0.000799,16942943600.00,500,16946866200.00,500,1837.49,-0.000212
20140109,0.000369,0.000369,0.001150,0.001150,16949192700.00,500,16942943600.00,500,1838.13,0.000348
20140110,0.002358,0.002358,0.004399,0.004399,16988910300.00,500,16949192700.00,500,1842.37,0.002307
20140113,-0.012524,-0.012631,-0.013794,-0.013869,16774325700.00,500,16988910300.00,500,1819.20,-0.012576
20140114,0.010866,0.010861,0.011177,0.011170,16956620100.00,500,16774325700.00,500,1838.88,0.010818
20140115,0.005061,0.005034,0.003389,0.003357,17042002000.00,500,16956620100.00,500,1848.38,0.005166
20140116,-0.001358,-0.001381,-0.001121,-0.001137,17018450000.00,500,17042002000.00,500,1845.89,-0.001347
20140117,-0.003801,-0.003820,-0.003279,-0.003300,16953565600.00,500,17018450000.00,500,1838.70,-0.003895
20140121,0.002788,0.002769,0.003139,0.003131,17000513200.00,500,16953565600.00,500,1843.80,0.002774
20140122,0.000648,0.000526,0.002550,0.002510,17009350100.00,500,17000513200.00,500,1844.86,0.000575
20140123,-0.008917,-0.008925,-0.010194,-0.010210,16857541000.00,500,17009350100.00,500,1828.46,-0.008890
20140124,-0.020885,-0.020894,-0.022662,-0.022672,16498447100.00,500,16854451700.00,500,1790.29,-0.020875
20140127,-0.004946,-0.005016,-0.004158,-0.004315,16415987700.00,500,16498447100.00,500,1781.56,-0.004876
20140128,0.006288,0.006285,0.008901,0.008894,16519484300.00,500,16415987700.00,500,1792.50,0.006141
20140129,-0.010172,-0.010282,-0.009297,-0.009432,16349637900.00,500,16519484300.00,500,1774.20,-0.010209
20140130,0.011493,0.011435,0.011497,0.011388,16537306400.00,500,16349637900.00,500,1794.19,0.011267
20140131,-0.006640,-0.006643,-0.005691,-0.005707,16410535500.00,500,16537306400.00,500,1782.59,-0.006465
20140203,-0.022957,-0.022957,-0.024330,-0.024330,16032131700.00,500,16410535500.00,500,1741.89,-0.022832
20140204,0.007695,0.007636,0.008799,0.008674,16154553000.00,500,16032131700.00,500,1755.20,0.007641
20140205,-0.001722,-0.002025,-0.002121,-0.002238,16121990400.00,500,16154553000.00,500,1751.64,-0.002028
20140206,0.012905,0.012404,0.014248,0.014010,16322020300.00,500,16121990400.00,500,1773.43,0.012440
20140207,0.013283,0.013283,0.012516,0.012516,16538372900.00,500,16322020300.00,500,1797.02,0.013302
20140210,0.001672,0.001651,0.001803,0.001756,16565632100.00,500,16538372900.00,500,1799.84,0.001569
20140211,0.011133,0.011080,0.010138,0.010059,16749172200.00,500,16565632100.00,500,1819.75,0.011062
20140212,0.000190,-0.000295,0.001226,0.000800,16744385900.00,500,16749172200.00,500,1819.26,-0.000269
20140213,0.006053,0.005947,0.006524,0.006409,16843454600.00,500,16744385900.00,500,1829.83,0.005810
20140214,0.004822,0.004739,0.004828,0.004714,16922701300.00,500,16843454600.00,500,1838.63,0.004809
20140218,0.001301,0.001130,0.003458,0.003372,16941651300.00,500,16922701300.00,500,1840.76,0.001158
20140219,-0.006349,-0.006418,-0.004563,-0.004718,16832981400.00,500,16941651300.00,500,1828.75,-0.006524
20140220,0.006132,0.005961,0.007208,0.007140,16933258700.00,500,16832981400.00,500,1839.78,0.006031
20140221,-0.001748,-0.001883,0.000006,-0.000064,16901630400.00,500,16933258700.00,500,1836.25,-0.001919
20140224,0.006270,0.006265,0.006193,0.006185,17007492700.00,500,16901630400.00,500,1847.61,0.006187
20140225,-0.001301,-0.001325,-0.001009,-0.001028,16984956200.00,500,17007492700.00,500,1845.12,-0.001348
20140226,0.000376,0.000187,0.001245,0.000985,16988102800.00,500,16984956200.00,500,1845.16,0.000022
20140227,0.004977,0.004830,0.004210,0.004063,17070383000.00,500,16988102800.00,500,1854.29,0.004948
20140228,0.002726,0.002714,0.003015,0.002984,17141525900.00,500,17070383000.00,500,1859.45,0.002783
20140303,-0.007366,-0.007414,-0.006794,-0.006832,17010527600.00,500,17141525900.00,500,1845.73,-0.007379
20140304,0.015324,0.015303,0.014846,0.014808,17270821700.00,500,17010527600.00,500,1873.91,0.015268
20140305,0.000157,-0.000032,-0.000387,-0.000649,17270169900.00,500,17270821700.00,500,1873.81,-0.000053
20140306,0.001736,0.001551,0.002183,0.001877,17296893400.00,500,17270169900.00,500,1877.03,0.001718
20140307,0.000550,0.000424,0.000565,0.000496,17303909700.00,500,17296893400.00,500,1878.04,0.000538
20140310,-0.000494,-0.000549,-0.002346,-0.002434,17295097100.00,500,17303909700.00,500,1877.17,-0.000463
20140311,-0.005036,-0.005080,-0.005333,-0.005362,17207185600.00,500,17295097100.00,500,1867.63,-0.005082
20140312,0.000613,0.000347,0.000528,0.000249,17212954900.00,500,17207185600.00,500,1868.20,0.000305
20140313,-0.011595,-0.011715,-0.011556,-0.011704,17011220500.00,500,17212954900.00,500,1846.34,-0.011701
20140314,-0.002778,-0.002808,-0.000105,-0.000133,16963488400.00,500,17011220500.00,500,1841.13,-0.002822
20140317,0.009605,0.009601,0.008280,0.008262,17127916000.00,500,16963488400.00,500,1858.83,0.009614
20140318,0.007293,0.007266,0.007240,0.007178,17252380800.00,500,17127916000.00,500,1872.25,0.007220
20140319,-0.006192,-0.006192,-0.005567,-0.005567,17145549500.00,500,17252380800.00,500,1860.77,-0.006132
20140320,0.006026,0.006010,0.004711,0.004663,17248592800.00,500,17145549500.00,500,1872.01,0.006041
20140321,-0.002971,-0.002974,-0.001309,-0.001328,17197063500.00,500,17248592800.00,500,1866.52,-0.002933
20140324,-0.004746,-0.004746,-0.006636,-0.006636,17130328200.00,500,17211979500.00,500,1857.44,-0.004865
20140325,0.004416,0.004318,0.002773,0.002728,17204259300.00,500,17130328200.00,500,1865.62,0.004404
20140326,-0.007022,-0.007053,-0.007647,-0.007708,17082796800.00,500,17204259300.00,500,1852.56,-0.007000
20140327,-0.001715,-0.001886,-0.001374,-0.001633,17050549400.00,500,17082796800.00,500,1849.04,-0.001900
20140328,0.004673,0.004633,0.006414,0.006362,17111410800.00,500,17050549400.00,500,1857.62,0.004640
20140331,0.007985,0.007946,0.009291,0.009269,17232591700.00,500,17111410800.00,500,1872.34,0.007924
20140401,0.007171,0.007108,0.008096,0.008053,17355076300.00,500,17232591700.00,500,1885.52,0.007039
20140402,0.003009,0.002836,0.003961,0.003892,17407962200.00,500,17358726000.00,500,1890.90,0.002853
20140403,-0.001183,-0.001193,-0.001190,-0.001209,17417804200.00,501,17599172200.00,501,1888.77,-0.001126
20140404,-0.012602,-0.012641,-0.011743,-0.011773,17197726400.00,501,17417804200.00,501,1865.09,-0.012537
20140407,-0.010670,-0.010683,-0.013168,-0.013182,17013963400.00,501,17197726400.00,501,1845.04,-0.010750
20140408,0.004302,0.003985,0.005363,0.005233,17081759000.00,501,17013963400.00,501,1851.96,0.003751
20140409,0.011019,0.010935,0.010046,0.009954,17268549800.00,501,17081759000.00,501,1872.18,0.010918
20140410,-0.021010,-0.021013,-0.020950,-0.020956,16905666400.00,501,17268549800.00,501,1833.08,-0.020885
20140411,-0.009449,-0.009550,-0.011314,-0.011387,16744023000.00,501,16905666400.00,501,1815.69,-0.009487
20140414,0.008280,0.008276,0.008633,0.008630,16882595600.00,501,16744023000.00,501,1830.61,0.008217
20140415,0.006704,0.006703,0.006256,0.006245,16994692500.00,501,16882595600.00,501,1842.98,0.006757
20140416,0.010551,0.010526,0.010652,0.010632,17173824100.00,501,16994692500.00,501,1862.31,0.010488
20140417,0.001345,0.001301,0.001863,0.001839,17196199900.00,501,17173824100.00,501,1864.85,0.001364
20140421,0.003740,0.003723,0.002668,0.002643,17260362400.00,501,17196199900.00,501,1871.89,0.003775
20140422,0.004064,0.004064,0.004905,0.004905,17330691300.00,501,17260362400.00,501,1879.55,0.004092
20140423,-0.002149,-0.002273,-0.001382,-0.001433,17291156000.00,501,17330691300.00,501,1875.39,-0.002213
20140424,0.001664,0.001637,0.001415,0.001384,17319318700.00,501,17291156000.00,501,1878.61,0.001717
20140425,-0.008293,-0.008293,-0.009357,-0.009357,17174712100.00,501,17319318700.00,501,1863.40,-0.008096
20140428,0.003239,0.003164,0.000115,0.000009,17229128600.00,501,17174712100.00,501,1869.43,0.003236
20140429,0.004856,0.004840,0.004291,0.004228,17312588300.00,501,17229128600.00,501,1878.33,0.004761
20140430,0.003123,0.003077,0.005174,0.005120,17338111900.00,501,17312588300.00,501,1883.95,0.002992
20140501,-0.000047,-0.000109,0.000499,0.000396,17326920400.00,501,17328870100.00,501,1883.68,-0.000143
20140502,-0.001378,-0.001378,-0.000145,-0.000145,17302705200.00,501,17326920400.00,501,1881.14,-0.001348
20140505,0.001898,0.001818,0.001145,0.001074,17334194000.00,501,17302705200.00,501,1884.66,0.001871
20140506,-0.008985,-0.009006,-0.008168,-0.008197,17178062500.00,501,17334194000.00,501,1867.72,-0.008988
20140507,0.005960,0.005487,0.005754,0.005571,17265998900.00,501,17171779400.00,500,1878.21,0.005616
20140508,-0.001097,-0.001337,-0.001388,-0.001543,17259544500.00,501,17282790100.00,501,1875.63,-0.001374
20140509,0.001806,0.001630,0.001554,0.001508,17287393600.00,501,17259544500.00,501,1878.48,0.001519
20140512,0.009899,0.009866,0.011640,0.011560,17458105200.00,501,17287393600.00,501,1896.65,0.009673
20140513,0.000701,0.000443,-0.000492,-0.000638,17465833400.00,501,17458105200.00,501,1897.45,0.000422
20140514,-0.004558,-0.004749,-0.005549,-0.005794,17382890400.00,501,17465833400.00,501,1888.53,-0.004701
20140515,-0.009363,-0.009543,-0.009166,-0.009272,17217004200.00,501,17382890400.00,501,1870.85,-0.009362
20140516,0.003727,0.003721,0.004252,0.004231,17281097500.00,501,17217004200.00,501,1877.86,0.003747
20140519,0.003886,0.003815,0.004076,0.003989,17347152000.00,501,17281097500.00,501,1885.08,0.003845
20140520,-0.006523,-0.006555,-0.008277,-0.008317,17233437100.00,501,17347152000.00,501,1872.83,-0.006498
20140521,0.008260,0.008116,0.006870,0.006724,17373306400.00,501,17233437100.00,501,1888.03,0.008116
20140522,0.002440,0.002306,0.003246,0.003192,17413365400.00,501,17373306400.00,501,1892.49,0.002362
20140523,0.004329,0.004315,0.005150,0.005132,17488516100.00,501,17413365400.00,501,1900.53,0.004248
20140527,0.005997,0.005987,0.006122,0.006088,17593214000.00,501,17488516100.00,501,1911.91,0.005988
20140528,-0.001014,-0.001167,-0.000499,-0.000799,17572510600.00,501,17593214000.00,501,1909.78,-0.001114
20140529,0.005499,0.005367,0.005369,0.005244,17663620200.00,501,17572510600.00,501,1920.03,0.005367
20140530,0.001890,0.001885,0.001363,0.001347,17675521400.00,501,17663620200.00,501,1923.57,0.001844
20140602,0.000832,0.000741,0.001760,0.001677,17684819900.00,501,17675521400.00,501,1924.97,0.000728
20140603,-0.000387,-0.000435,-0.000117,-0.000158,17677134800.00,501,17684819900.00,501,1924.24,-0.000379
20140604,0.002108,0.001921,0.003098,0.002837,17711053600.00,501,17677134800.00,501,1927.88,0.001892
20140605,0.006645,0.006577,0.006891,0.006755,17827647500.00,501,17711053600.00,501,1940.46,0.006525
20140606,0.004822,0.004668,0.005709,0.005526,17910860300.00,501,17827647500.00,501,1949.44,0.004628
20140609,0.000962,0.000915,0.001072,0.000997,17924808900.00,501,17910860300.00,501,1951.27,0.000939
20140610,-0.000262,-0.000268,-0.002044,-0.002066,17920000300.00,501,17924808900.00,501,1950.79,-0.000246
20140611,-0.003447,-0.003560,-0.003509,-0.003713,17856197800.00,501,17920000300.00,501,1943.89,-0.003537
20140612,-0.006838,-0.007121,-0.005889,-0.006062,17729041200.00,501,17856197800.00,501,1930.11,-0.007089
20140613,0.003143,0.003122,0.003673,0.003627,17784395600.00,501,17729041200.00,501,1936.16,0.003135
20140616,0.000825,0.000821,0.001596,0.001578,17799217500.00,501,17784395600.00,501,1937.78,0.000837
20140617,0.002241,0.002220,0.004261,0.004205,17838734500.00,501,17799217500.00,501,1941.99,0.002173
20140618,0.007848,0.007839,0.007759,0.007742,17978374500.00,501,17838734500.00,501,1956.98,0.007719
20140619,0.001311,0.001174,0.001255,0.001214,17999485900.00,501,17978374500.00,501,1959.48,0.001277
20140620,0.001691,0.001685,0.002785,0.002783,18029824200.00,501,17999485900.00,501,1962.87,0.001730
20140623,-0.000019,-0.000022,-0.000670,-0.000688,18037779000.00,501,18038168300.00,501,1962.61,-0.000132
20140624,-0.006352,-0.006436,-0.006173,-0.006202,17921691100.00,501,18037779000.00,501,1949.98,-0.006435
20140625,0.004824,0.004798,0.004165,0.004105,18007679100.00,501,17921691100.00,501,1959.53,0.004897
20140626,-0.001148,-0.001319,-0.000321,-0.000576,17983954100.00,501,18007679100.00,501,1957.22,-0.001179
20140627,0.002066,0.002011,0.002339,0.002251,18013804100.00,501,17983954100.00,501,1960.96,0.001911
20140630,-0.000311,-0.000347,0.000904,0.000883,17997792100.00,501,18013804100.00,501,1960.23,-0.000372
20140701,0.006864,0.006686,0.005704,0.005603,18101147400.00,501,17982091800.00,501,1973.32,0.006678
20140702,0.000656,0.000600,-0.001055,-0.001080,18116679400.00,501,18103489000.00,501,1974.62,0.000659
20140703,0.005392,0.005387,0.005762,0.005749,18213995900.00,501,18116679400.00,501,1985.44,0.005480
20140707,-0.003839,-0.003884,-0.005766,-0.005796,18143261200.00,501,18213995900.00,501,1977.65,-0.003924
20140708,-0.006723,-0.007007,-0.006118,-0.006231,18016134900.00,501,18143261200.00,501,1963.71,-0.007049
20140709,0.004662,0.004601,0.004491,0.004430,18099022400.00,501,18016134900.00,501,1972.83,0.004644
20140710,-0.004144,-0.004144,-0.004864,-0.004864,18024029900.00,501,18099022400.00,501,1964.68,-0.004131
20140711,0.001618,0.001523,0.000691,0.000626,18051348800.00,501,18024029900.00,501,1967.57,0.001471
20140714,0.004856,0.004852,0.003161,0.003155,18138920600.00,501,18051348800.00,501,1977.10,0.004844
20140715,-0.001933,-0.001937,-0.002382,-0.002384,18103680200.00,501,18138920600.00,501,1973.28,-0.001932
20140716,0.004352,0.004236,0.003482,0.003445,18180502000.00,501,18103680200.00,501,1981.57,0.004201
20140717,-0.011614,-0.011709,-0.012138,-0.012185,17971398800.00,501,18180502000.00,501,1958.12,-0.011834
20140718,0.010239,0.010234,0.010270,0.010265,18174949400.00,501,17971398800.00,501,1978.22,0.010265
20140721,-0.002260,-0.002290,-0.002618,-0.002656,18133162500.00,501,18174949400.00,501,1973.63,-0.002320
20140722,0.004959,0.004959,0.004913,0.004913,18223302300.00,501,18133162500.00,501,1983.53,0.005016
20140723,0.001767,0.001755,0.000304,0.000276,18255268800.00,501,18223302300.00,501,1987.01,0.001754
20140724,0.000465,0.000455,0.002066,0.002034,18263568300.00,501,18255268800.00,501,1987.98,0.000488
20140725,-0.004938,-0.004956,-0.004437,-0.004452,18171126000.00,501,18263568300.00,501,1978.34,-0.004849
20140728,0.000228,0.000226,0.000179,0.000167,18176122100.00,501,18171126000.00,501,1978.91,0.000288
20140729,-0.004486,-0.004543,-0.004633,-0.004688,18093575000.00,501,18176122100.00,501,1969.95,-0.004528
20140730,0.000194,0.000032,-0.000385,-0.000565,18094153500.00,501,18093575000.00,501,1970.07,0.000061
20140731,-0.019929,-0.019987,-0.018994,-0.019066,17705580400.00,501,18094153500.00,501,1930.67,-0.019999
20140801,-0.002982,-0.002982,-0.002019,-0.002021,17652600500.00,501,17705580400.00,501,1925.15,-0.002859
20140804,0.007143,0.007132,0.006805,0.006754,17777398600.00,501,17652600500.00,501,1938.99,0.007189
20140805,-0.009499,-0.009587,-0.008285,-0.008336,17606965200.00,501,17777398600.00,501,1920.21,-0.009685
20140806,0.000378,0.000025,-0.000191,-0.000341,17607396100.00,501,17606965200.00,501,1920.24,0.000016
20140807,-0.005303,-0.005534,-0.005639,-0.005783,17515883100.00,502,17619320000.00,502,1909.57,-0.005557
20140808,0.011524,0.011499,0.013331,0.013273,17716713200.00,502,17515883100.00,502,1931.59,0.011531
20140811,0.002901,0.002719,0.003046,0.003003,17764881400.00,502,17716713200.00,502,1936.92,0.002759
20140812,-0.001668,-0.001719,-0.002161,-0.002251,17734345400.00,502,17764881400.00,502,1933.75,-0.001637
20140813,0.006939,0.006686,0.006055,0.005749,17852921100.00,502,17734345400.00,502,1946.72,0.006707
20140814,0.004360,0.004312,0.004905,0.004816,17929895000.00,502,17852921100.00,502,1955.18,0.004346
20140815,0.000085,-0.000031,-0.000157,-0.000193,17929344800.00,502,17929895000.00,502,1955.06,-0.000061
20140818,0.008628,0.008565,0.009028,0.008927,18082651000.00,502,17929344800.00,502,1971.74,0.008532
20140819,0.005292,0.005085,0.005321,0.005194,18175149600.00,502,18083201200.00,502,1981.60,0.005001
20140820,0.002524,0.002453,0.003486,0.003381,18219717600.00,502,18175149600.00,502,1986.51,0.002478
20140821,0.002979,0.002951,0.001975,0.001929,18273481400.00,502,18219717600.00,502,1992.37,0.002950
20140822,-0.001758,-0.001885,-0.001616,-0.001656,18239042400.00,502,18273481400.00,502,1988.40,-0.001993
20140825,0.004783,0.004768,0.004468,0.004421,18326167600.00,502,18239042400.00,502,1997.92,0.004788
20140826,0.001090,0.001081,0.000703,0.000684,18345939900.00,502,18326167600.00,502,2000.02,0.001051
20140827,0.000132,-0.000072,0.000183,-0.000093,18344614700.00,502,18345939900.00,502,2000.12,0.000050
20140828,-0.001583,-0.001722,-0.000699,-0.000849,18313102800.00,502,18344614700.00,502,1996.74,-0.001690
20140829,0.003363,0.003282,0.003863,0.003797,18342510800.00,502,18313102800.00,502,2003.37,0.003320
20140902,-0.000439,-0.000479,-0.000437,-0.000464,18333730800.00,502,18342510800.00,502,2002.28,-0.000544
20140903,-0.000566,-0.000751,0.000175,-0.000037,18319959000.00,502,18333730800.00,502,2000.72,-0.000779
20140904,-0.001383,-0.001412,-0.001355,-0.001419,18293885200.00,502,18319959000.00,502,1997.65,-0.001534
20140905,0.005057,0.005033,0.004818,0.004753,18386267800.00,502,18293885200.00,502,2007.71,0.005036
20140908,-0.002982,-0.003160,-0.003251,-0.003474,18328449200.00,502,18386267800.00,502,2001.54,-0.003073
20140909,-0.006551,-0.006565,-0.007322,-0.007340,18208088800.00,502,18328449200.00,502,1988.44,-0.006545
20140910,0.003676,0.003575,0.002030,0.001877,18273176200.00,502,18208088800.00,502,1995.69,0.003646
20140911,0.001135,0.000850,0.001959,0.001693,18288685000.00,502,18273176200.00,502,1997.45,0.000882
20140912,-0.005910,-0.005931,-0.007401,-0.007441,18180305400.00,502,18288685000.00,502,1985.54,-0.005963
20140915,-0.000819,-0.000825,-0.001785,-0.001813,18165051000.00,502,18180305400.00,502,1984.13,-0.000710
20140916,0.007541,0.007528,0.006844,0.006805,18301764200.00,502,18165051000.00,502,1998.98,0.007484
20140917,0.001261,0.001235,0.000535,0.000491,18324360500.00,502,18301764200.00,502,2001.57,0.001296
20140918,0.005027,0.004893,0.003471,0.003425,18414016400.00,502,18324360500.00,502,2011.36,0.004891
20140919,-0.000442,-0.000457,-0.002130,-0.002152,18405613100.00,502,18414016400.00,502,2010.40,-0.000477
20140922,-0.008037,-0.008037,-0.009492,-0.009492,18271145700.00,502,18420290000.00,502,1994.29,-0.008013
20140923,-0.005735,-0.005836,-0.006756,-0.006828,18164513000.00,502,18271145700.00,502,1982.77,-0.005776
20140924,0.007993,0.007977,0.007437,0.007393,18309418600.00,502,18164513000.00,502,1998.30,0.007832
20140925,-0.016122,-0.016122,-0.014624,-0.014624,18014240000.00,502,18309418600.00,502,1965.99,-0.016169
20140926,0.008738,0.008510,0.007733,0.007247,18149828800.00,502,18014240000.00,502,1982.85,0.008576
20140929,-0.002507,-0.002583,-0.001855,-0.001926,18102942500.00,502,18149828800.00,502,1977.80,-0.002547
20140930,-0.002648,-0.002702,-0.004615,-0.004630,18057660200.00,502,18102942500.00,502,1972.29,-0.002786
20141001,-0.013082,-0.013169,-0.013345,-0.013427,17814872500.00,502,18057660200.00,502,1946.16,-0.013249
20141002,0.000146,0.000062,0.001006,0.000993,17815972400.00,502,17814872500.00,502,1946.17,0.000005
20141003,0.011167,0.011155,0.009974,0.009955,18014706300.00,502,17815972400.00,502,1967.90,0.011166
20141006,-0.001490,-0.001525,-0.002201,-0.002217,18002334400.00,502,18014706300.00,502,1964.82,-0.001565
20141007,-0.015091,-0.015098,-0.015962,-0.015971,17730528600.00,502,18002334400.00,502,1935.10,-0.015126
20141008,0.017686,0.017349,0.017016,0.016833,18038137000.00,502,17730528600.00,502,1968.89,0.017462
20141009,-0.020568,-0.020618,-0.022799,-0.022819,17666231000.00,502,18038137000.00,502,1928.21,-0.020661
